Index	AttribID	AttackSpeed	MaxLife	MaxMana	FightPower	Miss	HitRate	MinBaseAttack	MaxBaseAttack	WoodDamage	WaterDamage	FireDamage	EarthDamage	MetalDamage	WoodResist	WaterResist	FireResist	EarthResist	MetalResist	DeadlyStrike	WeakenDeadlyStrike	SeriesEnhance
BW_1023	1023	100	{1,936000},{10,1490400},{20,2642400},{30,4352400},{40,6969600},{50,10440000},{60,15228000},{70,21286800},{80,29160000},{90,38826000},{100,50914800},{110,65491200},{120,83275200},{130,100652400},{140,119808000},{150,140389200},{160,162990000},{170,187225200},{180,213609600},{190,241790400},{200,272361600}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1024	1024	100	{1,1092000},{10,1738800},{20,3082800},{30,5077800},{40,8131200},{50,12180000},{60,17766000},{70,24834600},{80,34020000},{90,45297000},{100,59400600},{110,76406400},{120,97154400},{130,117427800},{140,139776000},{150,163787400},{160,190155000},{170,218429400},{180,249211200},{190,282088800},{200,317755200}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1025	1025	100	{1,1248000},{10,1987200},{20,3523200},{30,5803200},{40,9292800},{50,13920000},{60,20304000},{70,28382400},{80,38880000},{90,51768000},{100,67886400},{110,87321600},{120,111033600},{130,134203200},{140,159744000},{150,187185600},{160,217320000},{170,249633600},{180,284812800},{190,322387200},{200,363148800}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1030	1030	100	{1,12060000},{10,21420000},{20,41580000},{30,64620000},{40,101160000},{50,177480000},{60,409140000},{70,578700000},{80,797940000},{90,1068480000},{100,1406700000},{110,1815660000},{120,2013540000}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,954},{10,1530},{20,2700},{30,3798},{40,5436},{50,8712},{60,18338},{70,23715},{80,29993},{90,36855},{100,44595},{110,52965},{120,62190},{130,71303},{140,80528},{150,89640},{160,98865},{170,107978},{180,117203},{190,126315},{200,135540}	{1,954},{10,1530},{20,2700},{30,3798},{40,5436},{50,8712},{60,18338},{70,23715},{80,29993},{90,36855},{100,44595},{110,52965},{120,62190},{130,71303},{140,80528},{150,89640},{160,98865},{170,107978},{180,117203},{190,126315},{200,135540}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1032	1032	150	{1,585000},{10,931500},{20,1651500},{30,2720300},{40,4356000},{50,6525000},{60,9517500},{70,13304300},{80,18225000},{90,24266300},{100,31821800},{110,40932000},{120,52047000},{130,62907800},{140,74880000},{150,87743300},{160,101868800},{170,117015800},{180,133506000},{190,151119000},{200,170226000}	{10,99000},{20,180000},{30,252000},{40,342000},{50,792000},{60,1242000},{70,1692000},{80,4320000},{90,5400000},{100,6750000}	0	0	{1,10},{100,120}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1033	1033	150	{1,1170000},{10,1863000},{20,3303000},{30,5440500},{40,8712000},{50,13050000},{60,19035000},{70,26608500},{80,36450000},{90,48532500},{100,63643500},{110,81864000},{120,104094000},{130,125815500},{140,149760000},{150,175486500},{160,203737500},{170,234031500},{180,267012000},{190,302238000},{200,340452000}	{10,132000},{20,240000},{30,336000},{40,456000},{50,1056000},{60,1656000},{70,2256000},{80,5760000},{90,7200000},{100,9000000}	0	0	{1,10},{100,120}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1034	1034	150	{1,1755000},{10,2794500},{20,4954500},{30,8160800},{40,13068000},{50,19575000},{60,28552500},{70,39912800},{80,54675000},{90,72798800},{100,95465300},{110,122796000},{120,156141000},{130,188723300},{140,224640000},{150,263229800},{160,305606300},{170,351047300},{180,400518000},{190,453357000},{200,510678000}	{10,156000},{20,1200000},{30,2880000},{40,5760000},{50,8640000},{60,12000000},{70,18000000},{80,23040000},{90,28800000},{100,36000000}	0	0	{1,10},{100,120}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1035	1035	100	{1,2340000},{10,3726000},{20,6606000},{30,10881000},{40,17424000},{50,26100000},{60,38070000},{70,53217000},{80,72900000},{90,97065000},{100,127287000},{110,163728000},{120,208188000},{130,251631000},{140,299520000},{150,350973000},{160,407475000},{170,468063000},{180,534024000},{190,604476000},{200,680904000}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1036	1036	100	{1,3510000},{10,5589000},{20,9909000},{30,16321500},{40,26136000},{50,39150000},{60,57105000},{70,79825500},{80,109350000},{90,145597500},{100,190930500},{110,245592000},{120,312282000},{130,377446500},{140,449280000},{150,526459500},{160,611212500},{170,702094500},{180,801036000},{190,906714000},{200,1021356000}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1037	1037	100	{1,6732000},{10,10368000},{20,18036000},{30,29484000},{40,46800000},{50,70020000},{60,127368000},{70,177912000},{80,243216000},{90,323748000},{100,424368000},{110,545904000},{120,694152000},{130,838440000},{140,998100000},{150,1169748000},{160,1357560000},{170,1559160000},{180,1779264000},{190,2013624000},{200,2068324000}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,27},{10,43},{20,75},{30,106},{40,151},{50,242},{60,611},{70,791},{80,1000},{90,1229},{100,1487},{110,1766},{120,2073},{130,2377},{140,2684},{150,2988},{160,3296},{170,3599},{180,3907},{190,4211},{200,4518}	{1,27},{10,43},{20,75},{30,106},{40,151},{50,242},{60,611},{70,791},{80,1000},{90,1229},{100,1487},{110,1766},{120,2073},{130,2377},{140,2684},{150,2988},{160,3296},{170,3599},{180,3907},{190,4211},{200,4518}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1041	1041	100	{1,312000},{10,496800},{20,880800},{30,1450800},{40,2323200},{50,3480000},{60,5076000},{70,7095600},{80,9720000},{90,12942000},{100,16971600},{110,21830400},{120,27758400},{130,33550800},{140,39936000},{150,46796400},{160,54330000},{170,62408400},{180,71203200},{190,80596800},{200,90787200}	{10,66000},{20,120000},{30,168000},{40,228000},{50,528000},{60,828000},{70,1128000},{80,2880000},{90,3600000},{100,4500000}	0	0	{1,10},{100,120}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1042	1042	100	{1,374400},{10,596200},{20,1057000},{30,1741000},{40,2787800},{50,4176000},{60,6091200},{70,8514700},{80,11664000},{90,15530400},{100,20365900},{110,26196500},{120,33310100},{130,40261000},{140,47923200},{150,56155700},{160,65196000},{170,74890100},{180,85443800},{190,96716200},{200,108944600}	{10,66000},{20,120000},{30,168000},{40,228000},{50,528000},{60,828000},{70,1128000},{80,2880000},{90,3600000},{100,4500000}	0	0	{1,10},{100,120}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1043	1043	100	{1,436800},{10,695500},{20,1233100},{30,2031100},{40,3252500},{50,4872000},{60,7106400},{70,9933800},{80,13608000},{90,18118800},{100,23760200},{110,30562600},{120,38861800},{130,46971100},{140,55910400},{150,65515000},{160,76062000},{170,87371800},{180,99684500},{190,112835500},{200,127102100}	{10,66000},{20,120000},{30,168000},{40,228000},{50,528000},{60,828000},{70,1128000},{80,2880000},{90,3600000},{100,4500000}	0	0	{1,10},{100,120}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1044	1044	100	{1,499200},{10,794900},{20,1409300},{30,2321300},{40,3717100},{50,5568000},{60,8121600},{70,11353000},{80,15552000},{90,20707200},{100,27154600},{110,34928600},{120,44413400},{130,53681300},{140,63897600},{150,74874200},{160,86928000},{170,99853400},{180,113925100},{190,128954900},{200,145259500}	{10,66000},{20,120000},{30,168000},{40,228000},{50,528000},{60,828000},{70,1128000},{80,2880000},{90,3600000},{100,4500000}	0	0	{1,10},{100,120}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1045	1045	100	{1,561600},{10,894200},{20,1585400},{30,2611400},{40,4181800},{50,6264000},{60,9136800},{70,12772100},{80,17496000},{90,23295600},{100,30548900},{110,39294700},{120,49965100},{130,60391400},{140,71884800},{150,84233500},{160,97794000},{170,112335100},{180,128165800},{190,145074200},{200,163417000}	{10,66000},{20,120000},{30,168000},{40,228000},{50,528000},{60,828000},{70,1128000},{80,2880000},{90,3600000},{100,4500000}	0	0	{1,10},{100,120}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1046	1046	100	{10,1500 },{20,6000 },{30,62625 },{40,127050 },{50,245250 },{60,279825 },{70,380850 },{80,447855 },{90,547372 },{100,632767 },{110,749955 }	{10,1950},{20,15000},{30,36000},{40,72000},{50,108000},{60,150000},{70,225000},{80,288000},{90,360000},{100,450000}	0	0	{1,10},{100,120}	{1,1},{10,43},{20,75},{30,106},{40,151},{50,242},{60,611},{70,791},{80,1000},{90,1229},{100,1487},{110,1766},{120,2073},{130,2377},{140,2684},{150,2988},{160,3296},{170,3599},{180,3907},{190,4211},{200,4518}	{1,1},{10,43},{20,75},{30,106},{40,151},{50,242},{60,611},{70,791},{80,1000},{90,1229},{100,1487},{110,1766},{120,2073},{130,2377},{140,2684},{150,2988},{160,3296},{170,3599},{180,3907},{190,4211},{200,4518}	0	0	0	0	0	{1,30},{10,150},{70,300},{100,500}	{1,30},{10,150},{70,300},{100,501}	{1,30},{10,150},{70,300},{100,502}	{1,30},{10,150},{70,300},{100,503}	{1,30},{10,150},{70,300},{100,504}	{1,2},{10,20},{50,100},{70,140}		{1,1},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1047	1047	100	{10,1500 },{20,6000 },{30,62625 },{40,127050 },{50,245250 },{60,279825 },{70,380850 },{80,447855 },{90,547372 },{100,632767 },{110,749955 }	{10,1950},{20,15000},{30,36000},{40,72000},{50,108000},{60,150000},{70,225000},{80,288000},{90,360000},{100,450000}	0	0	{1,10},{100,120}	{1,1},{10,43},{20,75},{30,106},{40,151},{50,242},{60,611},{70,791},{80,1000},{90,1229},{100,1487},{110,1766},{120,2073},{130,2377},{140,2684},{150,2988},{160,3296},{170,3599},{180,3907},{190,4211},{200,4518}	{1,1},{10,43},{20,75},{30,106},{40,151},{50,242},{60,611},{70,791},{80,1000},{90,1229},{100,1487},{110,1766},{120,2073},{130,2377},{140,2684},{150,2988},{160,3296},{170,3599},{180,3907},{190,4211},{200,4518}	0	0	0	0	0	0	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,1},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1100	1100	100	{1,222},{10,400},{20,600},{30,800},{40,1000},{50,1200},{60,1400},{70,1600},{80,1800},{90,2000},{100,2200}	{1,1050},{10,1500},{20,2000},{30,2500},{40,3000},{50,3500},{60,4000},{70,4500},{80,5000},{90,5500},{100,6000}	0	0	{1,1},{80,1}	{1,1},{80,1}	{1,1},{80,1}	0	0	0	0	0	{1,27},{10,48},{100,246}	0	0	0		{1,1},{80,1}		
BW_1101	1101	100	{1,1200},{10,5000},{20,8800},{30,14500},{40,23200},{50,34800},{60,50800},{70,71000},{80,97200},{90,129400},{100,169700},{110,218300},{120,277600},{130,335500},{140,399400},{150,468000},{160,543300},{170,624100},{180,712000},{190,806000},{200,907900}	{10,650},{20,5000},{30,12000},{40,24000},{50,36000},{60,50000},{70,75000},{80,96000},{90,120000},{100,150000}	0	0	{1,10},{100,120}	{1,27},{10,43},{20,75},{30,106},{40,151},{50,242},{60,611},{70,791},{80,1000},{90,1229},{100,1487},{110,1766},{120,2073},{130,2377},{140,2684},{150,2988},{160,3296},{170,3599},{180,3907},{190,4211},{200,4518}	{1,27},{10,43},{20,75},{30,106},{40,151},{50,242},{60,611},{70,791},{80,1000},{90,1229},{100,1487},{110,1766},{120,2073},{130,2377},{140,2684},{150,2988},{160,3296},{170,3599},{180,3907},{190,4211},{200,4518}	0	0	0	0	0	{1,27},{10,48},{100,246}	0	0	0		{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
