nGroupId	nOrder	nIndex	szAttrType	nAttrValueMin1	nAttrValueMax1	nAttrValueMin2	nAttrValueMax2	nAttrValueMin3	nAttrValueMax3	nCompareIndex	nReference	tbnColorList	FightPower	nAttrTypeWeight
1	15	7	dexterity_v	176	263					1	263	60|80|100	5260	50
1	15	8	ignore_metal_resist_v	100	100	176	263			2	263	60|80|100	2000	100
1	15	9	ignore_defense_v	176	263					1	263	60|80|100	5260	50
1	15	10	rangedamage_return_v	702	1053					1	1053	60|80|100	5265	120
1	15	11	meleedamage_return_v	702	1053					1	1053	60|80|100	5265	120
1	15	12	attackrating_v	176	263					1	263	60|80|100	5260	120
1	15	13	lifemax_v	3508	5262					1	5262	60|80|100	5262	100
1	15	14	manamax_v	3508	5262					1	5262	60|80|100	5262	120
1	15	15	metal_resist_v	877	1316					1	1316	60|80|100	5264	100
1	15	16	stealmana_v	352	527					1	527	60|80|100	5270	120
1	15	17	steallife_v	352	527					1	527	60|80|100	5270	100
1	15	18	recover_life_v	176	263	9	9			1	263	60|80|100	5260	100
1	15	19	recover_mana_v	176	263	9	9			1	263	60|80|100	5260	120
1	15	20	lifereplenish_w	1404	2105					1	2105	60|80|100	5263	100
1	15	21	manareplenish_w	1404	2105					1	2105	60|80|100	5263	120
1	15	22	weaken_deadlystrike_damage_v	176	263					1	263	60|80|100	5260	100
1	15	23	weaken_deadlystrike_v	176	263					1	263	60|80|100	5260	100
1	15	24	defense_v	176	263					1	263	60|80|100	5260	100
1	15	25	vitality_v	176	263					1	263	60|80|100	5260	100
1	15	26	energy_v	176	263					1	263	60|80|100	5260	100
1	15	27	return_resist_range_v	702	1053					1	1053	60|80|100	5265	120
1	15	28	return_resist_melee_v	702	1053					1	1053	60|80|100	5265	120
1	16	1	physical_metaldamage_v	184	275					1	275	60|80|100	5500	50
1	16	2	energy_metaldamage_v	184	275					1	275	60|80|100	5500	50
1	16	3	basic_damage_v	184	275			184	275	1	275	60|80|100	5500	50
1	16	4	deadlystrike_damage_v	184	275					1	275	60|80|100	5500	50
1	16	5	deadlystrike_v	184	275					1	275	60|80|100	5500	50
1	16	6	strength_v	184	275					1	275	60|80|100	5500	50
1	16	7	dexterity_v	184	275					1	275	60|80|100	5500	50
1	16	8	ignore_metal_resist_v	100	100	184	275			2	275	60|80|100	2000	100
1	16	9	ignore_defense_v	184	275					1	275	60|80|100	5500	50
1	16	10	rangedamage_return_v	733	1100					1	1100	60|80|100	5500	120
1	16	11	meleedamage_return_v	733	1100					1	1100	60|80|100	5500	120
1	16	12	attackrating_v	184	275					1	275	60|80|100	5500	120
1	16	13	lifemax_v	3666	5499					1	5499	60|80|100	5499	100
1	16	14	manamax_v	3666	5499					1	5499	60|80|100	5499	120
1	16	15	metal_resist_v	917	1376					1	1376	60|80|100	5504	100
1	16	16	stealmana_v	367	550					1	550	60|80|100	5500	120
1	16	17	steallife_v	367	550					1	550	60|80|100	5500	100
1	16	18	recover_life_v	184	275	9	9			1	275	60|80|100	5500	100
1	16	19	recover_mana_v	184	275	9	9			1	275	60|80|100	5500	120
1	16	20	lifereplenish_w	1467	2200					1	2200	60|80|100	5500	100
1	16	21	manareplenish_w	1467	2200					1	2200	60|80|100	5500	120
1	16	22	weaken_deadlystrike_damage_v	184	275					1	275	60|80|100	5500	100
1	16	23	weaken_deadlystrike_v	184	275					1	275	60|80|100	5500	100
1	16	24	defense_v	184	275					1	275	60|80|100	5500	100
1	16	25	vitality_v	184	275					1	275	60|80|100	5500	100
1	16	26	energy_v	184	275					1	275	60|80|100	5500	100
1	16	27	return_resist_range_v	733	1100					1	1100	60|80|100	5500	120
1	16	28	return_resist_melee_v	733	1100					1	1100	60|80|100	5500	120
1	17	1	physical_metaldamage_v	192	287					1	287	60|80|100	5740	50
1	17	2	energy_metaldamage_v	192	287					1	287	60|80|100	5740	50
1	17	3	basic_damage_v	192	287			192	287	1	287	60|80|100	5740	50
1	17	4	deadlystrike_damage_v	192	287					1	287	60|80|100	5740	50
1	17	5	deadlystrike_v	192	287					1	287	60|80|100	5740	50
1	17	6	strength_v	192	287					1	287	60|80|100	5740	50
1	17	7	dexterity_v	192	287					1	287	60|80|100	5740	50
1	17	8	ignore_metal_resist_v	100	100	192	287			2	287	60|80|100	2000	100
1	17	9	ignore_defense_v	192	287					1	287	60|80|100	5740	50
1	17	10	rangedamage_return_v	765	1148					1	1148	60|80|100	5740	120
1	17	11	meleedamage_return_v	765	1148					1	1148	60|80|100	5740	120
1	17	12	attackrating_v	192	287					1	287	60|80|100	5740	120
1	17	13	lifemax_v	3824	5735					1	5735	60|80|100	5735	100
1	17	14	manamax_v	3824	5735					1	5735	60|80|100	5735	120
1	17	15	metal_resist_v	956	1434					1	1434	60|80|100	5736	100
1	17	16	stealmana_v	383	574					1	574	60|80|100	5740	120
1	17	17	steallife_v	383	574					1	574	60|80|100	5740	100
1	17	18	recover_life_v	192	287	9	9			1	287	60|80|100	5740	100
1	17	19	recover_mana_v	192	287	9	9			1	287	60|80|100	5740	120
1	17	20	lifereplenish_w	1530	2295					1	2295	60|80|100	5738	100
1	17	21	manareplenish_w	1530	2295					1	2295	60|80|100	5738	120
1	17	22	weaken_deadlystrike_damage_v	192	287					1	287	60|80|100	5740	100
1	17	23	weaken_deadlystrike_v	192	287					1	287	60|80|100	5740	100
1	17	24	defense_v	192	287					1	287	60|80|100	5740	100
1	17	25	vitality_v	192	287					1	287	60|80|100	5740	100
1	17	26	energy_v	192	287					1	287	60|80|100	5740	100
1	17	27	return_resist_range_v	765	1148					1	1148	60|80|100	5740	120
1	17	28	return_resist_melee_v	765	1148					1	1148	60|80|100	5740	120
1	18	1	physical_metaldamage_v	200	299					1	299	60|80|100	5980	50
1	18	2	energy_metaldamage_v	200	299					1	299	60|80|100	5980	50
1	18	3	basic_damage_v	200	299			200	299	1	299	60|80|100	5980	50
1	18	4	deadlystrike_damage_v	200	299					1	299	60|80|100	5980	50
1	18	5	deadlystrike_v	200	299					1	299	60|80|100	5980	50
1	18	6	strength_v	200	299					1	299	60|80|100	5980	50
1	18	7	dexterity_v	200	299					1	299	60|80|100	5980	50
1	18	8	ignore_metal_resist_v	100	100	200	299			2	299	60|80|100	2000	100
1	18	9	ignore_defense_v	200	299					1	299	60|80|100	5980	50
1	18	10	rangedamage_return_v	796	1194					1	1194	60|80|100	5970	120
1	18	11	meleedamage_return_v	796	1194					1	1194	60|80|100	5970	120
1	18	12	attackrating_v	200	299					1	299	60|80|100	5980	120
1	18	13	lifemax_v	3982	5973					1	5973	60|80|100	5973	100
1	18	14	manamax_v	3982	5973					1	5973	60|80|100	5973	120
1	18	15	metal_resist_v	996	1493					1	1493	60|80|100	5972	100
1	18	16	stealmana_v	399	598					1	598	60|80|100	5980	120
1	18	17	steallife_v	399	598					1	598	60|80|100	5980	100
1	18	18	recover_life_v	200	299	9	9			1	299	60|80|100	5980	100
1	18	19	recover_mana_v	200	299	9	9			1	299	60|80|100	5980	120
1	18	20	lifereplenish_w	1593	2390					1	2390	60|80|100	5975	100
1	18	21	manareplenish_w	1593	2390					1	2390	60|80|100	5975	120
1	18	22	weaken_deadlystrike_damage_v	200	299					1	299	60|80|100	5980	100
1	18	23	weaken_deadlystrike_v	200	299					1	299	60|80|100	5980	100
1	18	24	defense_v	200	299					1	299	60|80|100	5980	100
1	18	25	vitality_v	200	299					1	299	60|80|100	5980	100
1	18	26	energy_v	200	299					1	299	60|80|100	5980	100
1	18	27	return_resist_range_v	796	1194					1	1194	60|80|100	5970	120
1	18	28	return_resist_melee_v	796	1194					1	1194	60|80|100	5970	120
1	19	1	physical_metaldamage_v	208	311					1	311	60|80|100	6220	50
1	19	2	energy_metaldamage_v	208	311					1	311	60|80|100	6220	50
1	19	3	basic_damage_v	208	311			208	311	1	311	60|80|100	6220	50
1	19	4	deadlystrike_damage_v	208	311					1	311	60|80|100	6220	50
1	19	5	deadlystrike_v	208	311					1	311	60|80|100	6220	50
1	19	6	strength_v	208	311					1	311	60|80|100	6220	50
1	19	7	dexterity_v	208	311					1	311	60|80|100	6220	50
1	19	8	ignore_metal_resist_v	100	100	208	311			2	311	60|80|100	2000	100
1	19	9	ignore_defense_v	208	311					1	311	60|80|100	6220	50
1	19	10	rangedamage_return_v	828	1242					1	1242	60|80|100	6210	120
1	19	11	meleedamage_return_v	828	1242					1	1242	60|80|100	6210	120
1	19	12	attackrating_v	208	311					1	311	60|80|100	6220	120
1	19	13	lifemax_v	4140	6209					1	6209	60|80|100	6209	100
1	19	14	manamax_v	4140	6209					1	6209	60|80|100	6209	120
1	19	15	metal_resist_v	1035	1552					1	1552	60|80|100	6208	100
1	19	16	stealmana_v	414	621					1	621	60|80|100	6210	120
1	19	17	steallife_v	414	621					1	621	60|80|100	6210	100
1	19	18	recover_life_v	208	311	9	9			1	311	60|80|100	6220	100
1	19	19	recover_mana_v	208	311	9	9			1	311	60|80|100	6220	120
1	19	20	lifereplenish_w	1656	2483					1	2483	60|80|100	6208	100
1	19	21	manareplenish_w	1656	2483					1	2483	60|80|100	6208	120
1	19	22	weaken_deadlystrike_damage_v	208	311					1	311	60|80|100	6220	100
1	19	23	weaken_deadlystrike_v	208	311					1	311	60|80|100	6220	100
1	19	24	defense_v	208	311					1	311	60|80|100	6220	100
1	19	25	vitality_v	208	311					1	311	60|80|100	6220	100
1	19	26	energy_v	208	311					1	311	60|80|100	6220	100
1	19	27	return_resist_range_v	828	1242					1	1242	60|80|100	6210	120
1	19	28	return_resist_melee_v	828	1242					1	1242	60|80|100	6210	120
1	20	1	physical_metaldamage_v	216	323					1	323	60|80|100	6460	50
1	20	2	energy_metaldamage_v	216	323					1	323	60|80|100	6460	50
1	20	3	basic_damage_v	216	323			216	323	1	323	60|80|100	6460	50
1	20	4	deadlystrike_damage_v	216	323					1	323	60|80|100	6460	50
1	20	5	deadlystrike_v	216	323					1	323	60|80|100	6460	50
1	20	6	strength_v	216	323					1	323	60|80|100	6460	50
1	20	7	dexterity_v	216	323					1	323	60|80|100	6460	50
1	20	8	ignore_metal_resist_v	100	100	216	323			2	323	60|80|100	2000	100
1	20	9	ignore_defense_v	216	323					1	323	60|80|100	6460	50
1	20	10	rangedamage_return_v	860	1289					1	1289	60|80|100	6445	120
1	20	11	meleedamage_return_v	860	1289					1	1289	60|80|100	6445	120
1	20	12	attackrating_v	216	323					1	323	60|80|100	6460	120
1	20	13	lifemax_v	4297	6446					1	6446	60|80|100	6446	100
1	20	14	manamax_v	4297	6446					1	6446	60|80|100	6446	120
1	20	15	metal_resist_v	1075	1612					1	1612	60|80|100	6448	100
1	20	16	stealmana_v	430	645					1	645	60|80|100	6450	120
1	20	17	steallife_v	430	645					1	645	60|80|100	6450	100
1	20	18	recover_life_v	216	323	9	9			1	323	60|80|100	6460	100
1	20	19	recover_mana_v	216	323	9	9			1	323	60|80|100	6460	120
1	20	20	lifereplenish_w	1719	2578					1	2578	60|80|100	6445	100
1	20	21	manareplenish_w	1719	2578					1	2578	60|80|100	6445	120
1	20	22	weaken_deadlystrike_damage_v	216	323					1	323	60|80|100	6460	100
1	20	23	weaken_deadlystrike_v	216	323					1	323	60|80|100	6460	100
1	20	24	defense_v	216	323					1	323	60|80|100	6460	100
1	20	25	vitality_v	216	323					1	323	60|80|100	6460	100
1	20	26	energy_v	216	323					1	323	60|80|100	6460	100
1	20	27	return_resist_range_v	860	1289					1	1289	60|80|100	6445	120
1	20	28	return_resist_melee_v	860	1289					1	1289	60|80|100	6445	120
1	21	1	physical_metaldamage_v	223	334					1	334	60|80|100	6680	50
1	21	2	energy_metaldamage_v	223	334					1	334	60|80|100	6680	50
1	21	3	basic_damage_v	223	334			223	334	1	334	60|80|100	6680	50
1	21	4	deadlystrike_damage_v	223	334					1	334	60|80|100	6680	50
1	21	5	deadlystrike_v	223	334					1	334	60|80|100	6680	50
1	21	6	strength_v	223	334					1	334	60|80|100	6680	50
1	21	7	dexterity_v	223	334					1	334	60|80|100	6680	50
1	21	8	ignore_metal_resist_v	100	100	223	334			2	334	60|80|100	2000	100
1	21	9	ignore_defense_v	223	334					1	334	60|80|100	6680	50
1	21	10	rangedamage_return_v	892	1337					1	1337	60|80|100	6685	120
1	21	11	meleedamage_return_v	892	1337					1	1337	60|80|100	6685	120
1	21	12	attackrating_v	223	334					1	334	60|80|100	6680	120
1	21	13	lifemax_v	4455	6682					1	6682	60|80|100	6682	100
1	21	14	manamax_v	4455	6682					1	6682	60|80|100	6682	120
1	21	15	metal_resist_v	1114	1671					1	1671	60|80|100	6684	100
1	21	16	stealmana_v	446	669					1	669	60|80|100	6690	120
1	21	17	steallife_v	446	669					1	669	60|80|100	6690	100
1	21	18	recover_life_v	223	334	9	9			1	334	60|80|100	6680	100
1	21	19	recover_mana_v	223	334	9	9			1	334	60|80|100	6680	120
1	21	20	lifereplenish_w	1782	2673					1	2673	60|80|100	6683	100
1	21	21	manareplenish_w	1782	2673					1	2673	60|80|100	6683	120
1	21	22	weaken_deadlystrike_damage_v	223	334					1	334	60|80|100	6680	100
1	21	23	weaken_deadlystrike_v	223	334					1	334	60|80|100	6680	100
1	21	24	defense_v	223	334					1	334	60|80|100	6680	100
1	21	25	vitality_v	223	334					1	334	60|80|100	6680	100
1	21	26	energy_v	223	334					1	334	60|80|100	6680	100
1	21	27	return_resist_range_v	892	1337					1	1337	60|80|100	6685	120
1	21	28	return_resist_melee_v	892	1337					1	1337	60|80|100	6685	120
2	1	1	physical_wooddamage_v	44	65					1	65	60|80|100	1300	50
2	1	2	energy_wooddamage_v	44	65					1	65	60|80|100	1300	50
2	1	3	basic_damage_v	44	65			44	65	1	65	60|80|100	1300	50
2	1	4	deadlystrike_damage_v	44	65					1	65	60|80|100	1300	50
2	1	5	deadlystrike_v	44	65					1	65	60|80|100	1300	50
2	1	6	strength_v	44	65					1	65	60|80|100	1300	50
2	1	7	dexterity_v	44	65					1	65	60|80|100	1300	50
2	1	8	ignore_wood_resist_v	100	100	44	65			2	100	60|80|100	2000	100
2	1	9	ignore_defense_v	44	65					1	65	60|80|100	1300	50
2	1	10	rangedamage_return_v	172	258					1	258	60|80|100	1290	120
2	1	11	meleedamage_return_v	172	258					1	258	60|80|100	1290	120
2	1	12	attackrating_v	44	65					1	65	60|80|100	1300	120
2	1	13	lifemax_v	861	1292					1	1292	60|80|100	1292	100
2	1	14	manamax_v	861	1292					1	1292	60|80|100	1292	120
2	1	15	wood_resist_v	216	323					1	323	60|80|100	1292	100
2	1	16	stealmana_v	87	130					1	130	60|80|100	1300	120
2	1	17	steallife_v	87	130					1	130	60|80|100	1300	100
2	1	18	recover_life_v	44	65	9	9			1	65	60|80|100	1300	100
2	1	19	recover_mana_v	44	65	9	9			1	65	60|80|100	1300	120
2	1	20	lifereplenish_w	344	516					1	516	60|80|100	1290	100
2	1	21	manareplenish_w	344	516					1	516	60|80|100	1290	120
2	1	22	weaken_deadlystrike_damage_v	44	65					1	65	60|80|100	1300	100
2	1	23	weaken_deadlystrike_v	44	65					1	65	60|80|100	1300	100
2	1	24	defense_v	44	65					1	65	60|80|100	1300	100
2	1	25	vitality_v	44	65					1	65	60|80|100	1300	100
2	1	26	energy_v	44	65					1	65	60|80|100	1300	100
2	1	27	return_resist_range_v	172	258					1	258	60|80|100	1290	120
2	1	28	return_resist_melee_v	172	258					1	258	60|80|100	1290	120
2	2	1	physical_wooddamage_v	50	75					1	75	60|80|100	1500	50
2	2	2	energy_wooddamage_v	50	75					1	75	60|80|100	1500	50
2	2	3	basic_damage_v	50	75			50	75	1	75	60|80|100	1500	50
2	2	4	deadlystrike_damage_v	50	75					1	75	60|80|100	1500	50
2	2	5	deadlystrike_v	50	75					1	75	60|80|100	1500	50
2	2	6	strength_v	50	75					1	75	60|80|100	1500	50
2	2	7	dexterity_v	50	75					1	75	60|80|100	1500	50
2	2	8	ignore_wood_resist_v	100	100	50	75			2	100	60|80|100	2000	100
2	2	9	ignore_defense_v	50	75					1	75	60|80|100	1500	50
2	2	10	rangedamage_return_v	198	297					1	297	60|80|100	1485	120
2	2	11	meleedamage_return_v	198	297					1	297	60|80|100	1485	120
2	2	12	attackrating_v	50	75					1	75	60|80|100	1500	120
2	2	13	lifemax_v	990	1485					1	1485	60|80|100	1485	100
2	2	14	manamax_v	990	1485					1	1485	60|80|100	1485	120
2	2	15	wood_resist_v	248	371					1	371	60|80|100	1484	100
2	2	16	stealmana_v	100	149					1	149	60|80|100	1490	120
2	2	17	steallife_v	100	149					1	149	60|80|100	1490	100
2	2	18	recover_life_v	50	75	9	9			1	75	60|80|100	1500	100
2	2	19	recover_mana_v	50	75	9	9			1	75	60|80|100	1500	120
2	2	20	lifereplenish_w	396	594					1	594	60|80|100	1485	100
2	2	21	manareplenish_w	396	594					1	594	60|80|100	1485	120
2	2	22	weaken_deadlystrike_damage_v	50	75					1	75	60|80|100	1500	100
2	2	23	weaken_deadlystrike_v	50	75					1	75	60|80|100	1500	100
2	2	24	defense_v	50	75					1	75	60|80|100	1500	100
2	2	25	vitality_v	50	75					1	75	60|80|100	1500	100
2	2	26	energy_v	50	75					1	75	60|80|100	1500	100
2	2	27	return_resist_range_v	198	297					1	297	60|80|100	1485	120
2	2	28	return_resist_melee_v	198	297					1	297	60|80|100	1485	120
2	3	1	physical_wooddamage_v	57	86					1	86	60|80|100	1720	50
2	3	2	energy_wooddamage_v	57	86					1	86	60|80|100	1720	50
2	3	3	basic_damage_v	57	86			57	86	1	86	60|80|100	1720	50
2	3	4	deadlystrike_damage_v	57	86					1	86	60|80|100	1720	50
2	3	5	deadlystrike_v	57	86					1	86	60|80|100	1720	50
2	3	6	strength_v	57	86					1	86	60|80|100	1720	50
2	3	7	dexterity_v	57	86					1	86	60|80|100	1720	50
2	3	8	ignore_wood_resist_v	100	100	57	86			2	100	60|80|100	2000	100
2	3	9	ignore_defense_v	57	86					1	86	60|80|100	1720	50
2	3	10	rangedamage_return_v	228	342					1	342	60|80|100	1710	120
2	3	11	meleedamage_return_v	228	342					1	342	60|80|100	1710	120
2	3	12	attackrating_v	57	86					1	86	60|80|100	1720	120
2	3	13	lifemax_v	1139	1708					1	1708	60|80|100	1708	100
2	3	14	manamax_v	1139	1708					1	1708	60|80|100	1708	120
2	3	15	wood_resist_v	285	428					1	428	60|80|100	1712	100
2	3	16	stealmana_v	114	171					1	171	60|80|100	1710	120
2	3	17	steallife_v	114	171					1	171	60|80|100	1710	100
2	3	18	recover_life_v	57	86	9	9			1	86	60|80|100	1720	100
2	3	19	recover_mana_v	57	86	9	9			1	86	60|80|100	1720	120
2	3	20	lifereplenish_w	456	683					1	683	60|80|100	1708	100
2	3	21	manareplenish_w	456	683					1	683	60|80|100	1708	120
2	3	22	weaken_deadlystrike_damage_v	57	86					1	86	60|80|100	1720	100
2	3	23	weaken_deadlystrike_v	57	86					1	86	60|80|100	1720	100
2	3	24	defense_v	57	86					1	86	60|80|100	1720	100
2	3	25	vitality_v	57	86					1	86	60|80|100	1720	100
2	3	26	energy_v	57	86					1	86	60|80|100	1720	100
2	3	27	return_resist_range_v	228	342					1	342	60|80|100	1710	120
2	3	28	return_resist_melee_v	228	342					1	342	60|80|100	1710	120
2	4	1	physical_wooddamage_v	66	99					1	99	60|80|100	1980	50
2	4	2	energy_wooddamage_v	66	99					1	99	60|80|100	1980	50
2	4	3	basic_damage_v	66	99			66	99	1	99	60|80|100	1980	50
2	4	4	deadlystrike_damage_v	66	99					1	99	60|80|100	1980	50
2	4	5	deadlystrike_v	66	99					1	99	60|80|100	1980	50
2	4	6	strength_v	66	99					1	99	60|80|100	1980	50
2	4	7	dexterity_v	66	99					1	99	60|80|100	1980	50
2	4	8	ignore_wood_resist_v	100	100	66	99			2	100	60|80|100	2000	100
2	4	9	ignore_defense_v	66	99					1	99	60|80|100	1980	50
2	4	10	rangedamage_return_v	262	393					1	393	60|80|100	1965	120
2	4	11	meleedamage_return_v	262	393					1	393	60|80|100	1965	120
2	4	12	attackrating_v	66	99					1	99	60|80|100	1980	120
2	4	13	lifemax_v	1309	1964					1	1964	60|80|100	1964	100
2	4	14	manamax_v	1309	1964					1	1964	60|80|100	1964	120
2	4	15	wood_resist_v	328	491					1	491	60|80|100	1964	100
2	4	16	stealmana_v	132	197					1	197	60|80|100	1970	120
2	4	17	steallife_v	132	197					1	197	60|80|100	1970	100
2	4	18	recover_life_v	66	99	9	9			1	99	60|80|100	1980	100
2	4	19	recover_mana_v	66	99	9	9			1	99	60|80|100	1980	120
2	4	20	lifereplenish_w	524	785					1	785	60|80|100	1963	100
2	4	21	manareplenish_w	524	785					1	785	60|80|100	1963	120
2	4	22	weaken_deadlystrike_damage_v	66	99					1	99	60|80|100	1980	100
2	4	23	weaken_deadlystrike_v	66	99					1	99	60|80|100	1980	100
2	4	24	defense_v	66	99					1	99	60|80|100	1980	100
2	4	25	vitality_v	66	99					1	99	60|80|100	1980	100
2	4	26	energy_v	66	99					1	99	60|80|100	1980	100
2	4	27	return_resist_range_v	262	393					1	393	60|80|100	1965	120
2	4	28	return_resist_melee_v	262	393					1	393	60|80|100	1965	120
2	5	1	physical_wooddamage_v	76	113					1	113	60|80|100	2260	50
2	5	2	energy_wooddamage_v	76	113					1	113	60|80|100	2260	50
2	5	3	basic_damage_v	76	113			76	113	1	113	60|80|100	2260	50
2	5	4	deadlystrike_damage_v	76	113					1	113	60|80|100	2260	50
2	5	5	deadlystrike_v	76	113					1	113	60|80|100	2260	50
2	5	6	strength_v	76	113					1	113	60|80|100	2260	50
2	5	7	dexterity_v	76	113					1	113	60|80|100	2260	50
2	5	8	ignore_wood_resist_v	100	100	76	113			2	113	60|80|100	2000	100
2	5	9	ignore_defense_v	76	113					1	113	60|80|100	2260	50
2	5	10	rangedamage_return_v	301	452					1	452	60|80|100	2260	120
2	5	11	meleedamage_return_v	301	452					1	452	60|80|100	2260	120
2	5	12	attackrating_v	76	113					1	113	60|80|100	2260	120
2	5	13	lifemax_v	1505	2258					1	2258	60|80|100	2258	100
2	5	14	manamax_v	1505	2258					1	2258	60|80|100	2258	120
2	5	15	wood_resist_v	376	564					1	564	60|80|100	2256	100
2	5	16	stealmana_v	151	226					1	226	60|80|100	2260	120
2	5	17	steallife_v	151	226					1	226	60|80|100	2260	100
2	5	18	recover_life_v	76	113	9	9			1	113	60|80|100	2260	100
2	5	19	recover_mana_v	76	113	9	9			1	113	60|80|100	2260	120
2	5	20	lifereplenish_w	602	903					1	903	60|80|100	2258	100
2	5	21	manareplenish_w	602	903					1	903	60|80|100	2258	120
2	5	22	weaken_deadlystrike_damage_v	76	113					1	113	60|80|100	2260	100
2	5	23	weaken_deadlystrike_v	76	113					1	113	60|80|100	2260	100
2	5	24	defense_v	76	113					1	113	60|80|100	2260	100
2	5	25	vitality_v	76	113					1	113	60|80|100	2260	100
2	5	26	energy_v	76	113					1	113	60|80|100	2260	100
2	5	27	return_resist_range_v	301	452					1	452	60|80|100	2260	120
2	5	28	return_resist_melee_v	301	452					1	452	60|80|100	2260	120
2	6	1	physical_wooddamage_v	87	130					1	130	60|80|100	2600	50
2	6	2	energy_wooddamage_v	87	130					1	130	60|80|100	2600	50
2	6	3	basic_damage_v	87	130			87	130	1	130	60|80|100	2600	50
2	6	4	deadlystrike_damage_v	87	130					1	130	60|80|100	2600	50
2	6	5	deadlystrike_v	87	130					1	130	60|80|100	2600	50
2	6	6	strength_v	87	130					1	130	60|80|100	2600	50
2	6	7	dexterity_v	87	130					1	130	60|80|100	2600	50
2	6	8	ignore_wood_resist_v	100	100	87	130			2	130	60|80|100	2000	100
2	6	9	ignore_defense_v	87	130					1	130	60|80|100	2600	50
2	6	10	rangedamage_return_v	347	520					1	520	60|80|100	2600	120
2	6	11	meleedamage_return_v	347	520					1	520	60|80|100	2600	120
2	6	12	attackrating_v	87	130					1	130	60|80|100	2600	120
